kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
2C69C57DF9517EC4506D24148939F917,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
FA0D26B6C9F418D7E39925E7A4D385CA,63,malware,23.11.2017 09:42,4,UDS:DangerousObject.Multi.Generic
2C69C57DF9517EC4506D24148939F917,63,malware,12.04.2020 04:40,3,HEUR:Trojan.Script.Generic
FA770F87103CBB0E60AD5BD6F91FAF82,63,malware,17.02.2020 22:58,3,HEUR:Trojan.Script.Miner.gen
5684E2F6010FF7CF66BBD8F1BD53576C,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
DF77BB7BEDA1F154368DF4450234B143,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
9BB91F9553437AD5DFB240B7B0B0D36D,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
2FC25271ED7DA90A7701950979AE5003,63,malware,17.08.2018 04:59,2,HEUR:Trojan-Spy.Win32.Stealer.gen
B5464509971BC322327784A03E113B06,63,malware,17.08.2018 04:59,2,UDS:DangerousObject.Multi.Generic
AEC8517F1B6370FB4DCAC2A77BE9E6B5,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
0D20671ED22CE91939255B8C3A0FE592,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
065C094D0354798FF9F21293F07C55A6,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
E9A5687C0BCCC3894A9FD538365E016E,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
3C7A6C7E6222850944DAA696D6F724ED,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
E69542A02120EACE4C22BEDA88A41E93,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
79EFBCF014398082D5C707D4FA54FE2E,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
B81B9984031FEA682541A6DE551C3F25,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
78C0DAFF8CC63C15C597735C97DB831F,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
F248C7E96F13C9D89B0B70A67BCE7401,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
6E6299E03B93D5E76677B12B5C70BDA9,63,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
E69542A02120EACE4C22BEDA88A41E93,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
374793F07CB8116351D5D8AB9C37C3B8,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
BB4B52656D92FE8A7CB4C54404079870,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
DEFB16A135E812BBB42AD797668F0E7C,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
69A2F0CE9B94F53AE9498D8B565EC1E2,63,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
024A78EB7FFAA2D104C414DB187697F3,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
