kl_ip,kl_threat_score,kl_category,kl_first_seen,kl_popularity
1.169.115.19,74,spam,22.11.2019 10:00,1
1.169.112.203,74,spam,22.12.2019 05:50,1
1.164.175.240,74,spam,19.01.2020 10:20,1
34.237.153.102,72,malware,15.05.2019 15:57,5
2.59.43.200,72,malware,18.12.2019 14:38,1
5.45.79.15,71,malware,16.06.2018 14:46,5
5.254.101.171,71,malware,23.12.2017 23:28,2
5.196.190.88,71,malware,11.12.2018 06:33,2
34.225.190.7,70,malware,28.01.2019 23:36,5
23.21.85.83,70,malware,02.10.2019 19:43,4
5.149.249.217,70,malware,21.12.2018 20:55,4
5.149.248.86,70,malware,02.06.2016 04:58,4
5.45.77.45,70,malware,25.05.2015 00:00,4
13.89.172.3,70,malware,13.06.2019 07:22,4
5.61.38.164,70,malware,14.09.2019 00:32,3
5.101.153.43,70,malware,20.01.2015 00:00,3
18.184.38.55,70,malware,06.07.2018 04:37,3
18.195.174.160,70,malware,04.07.2018 22:22,3
18.217.172.81,70,malware,28.10.2019 08:22,3
5.101.118.110,70,malware,05.07.2019 12:18,2
18.221.35.214,70,malware,24.02.2019 04:48,2
13.127.97.48,70,malware,12.07.2019 07:01,2
5.45.73.116,70,malware,20.09.2017 19:35,2
5.45.77.188,70,malware,20.04.2017 18:38,2
13.57.142.106,70,malware,16.05.2018 15:59,2
5.45.77.177,70,malware,29.06.2018 18:32,2
5.45.79.187,70,malware,16.06.2018 21:15,2
5.175.14.16,70,malware,16.05.2019 13:54,2
13.238.149.51,70,malware,07.03.2019 02:32,2
23.105.163.239,70,malware,06.11.2019 22:52,2
5.45.69.73,70,malware,20.01.2015 00:00,2
5.45.77.124,70,malware,29.06.2018 18:26,2
5.45.77.50,70,malware,20.02.2015 00:00,2
18.219.109.241,70,malware,14.06.2018 01:17,2
1.85.56.94,70,malware,09.06.2016 10:36,1
2.57.88.238,70,malware,27.08.2019 23:16,1
23.95.37.40,69,malware,29.10.2019 09:15,2
18.231.10.198,69,malware,09.02.2020 04:17,2
5.8.35.53,69,malware,27.10.2019 19:59,2
13.33.243.162,68,malware,06.02.2020 00:13,4
13.69.228.3,68,malware,04.11.2019 10:54,3
13.127.151.68,68,malware,26.02.2020 09:13,3
13.89.172.8,67,malware,23.09.2019 13:35,3
5.63.13.158,67,malware,05.12.2019 13:40,2
5.9.128.92,66,malware,26.01.2019 09:58,3
31.31.196.159,66,malware,24.08.2017 11:20,3
13.89.172.1,66,malware,18.04.2019 18:11,2
1.254.254.254,66,malware,17.09.2019 12:01,1
5.9.16.239,64,malware,24.01.2015 00:00,2
23.91.118.134,64,malware,24.05.2018 09:57,2
5.101.51.125,64,malware,21.02.2020 13:29,2
5.188.9.61,64,malware,30.12.2019 03:19,2
13.226.70.220,64,malware,18.07.2019 06:04,2
2.42.173.240,64,malware,10.01.2020 22:32,2
2.45.112.134,64,malware,09.01.2020 23:31,2
2.59.40.186,64,malware,17.04.2019 14:38,1
2.59.41.133,64,malware,05.04.2019 00:55,1
18.194.121.144,63,malware,28.01.2020 13:44,5
13.33.243.227,63,malware,06.02.2020 00:16,4
13.89.172.4,63,malware,09.05.2019 19:43,4
13.32.81.29,63,malware,22.11.2017 20:12,3
3.12.240.85,63,malware,22.02.2020 04:45,2
13.249.126.152,63,malware,06.02.2020 12:10,2
5.45.119.214,63,malware,16.12.2019 14:02,2
13.249.188.47,63,malware,24.04.2019 23:23,2
13.35.190.170,63,malware,30.10.2018 21:17,2
18.196.132.27,63,malware,17.02.2020 18:06,2
3.20.27.187,63,malware,14.02.2020 03:29,2
13.35.242.156,63,malware,06.11.2018 19:25,2
2.32.108.238,63,malware,05.09.2019 14:08,1
5.101.118.111,62,malware,31.01.2020 11:47,2
5.135.12.154,62,malware,09.11.2019 16:05,2
13.32.171.57,62,malware,29.11.2019 02:49,2
13.89.172.5,62,malware,21.11.2019 20:21,2
18.231.41.173,62,malware,19.02.2020 15:26,2
13.226.154.229,62,malware,18.11.2019 20:42,2
34.107.128.118,61,malware,30.01.2020 18:48,5
18.197.125.200,61,malware,04.08.2019 17:41,2
8.208.19.42,61,malware,23.02.2020 08:48,2
23.254.231.93,60,malware,21.02.2020 16:22,5
35.154.140.79,60,malware,31.01.2020 03:43,5
34.199.32.69,60,malware,06.02.2020 17:00,5
34.231.228.237,60,malware,21.12.2019 20:02,5
5.196.1.128,60,malware,19.09.2019 03:56,4
13.35.242.180,60,malware,31.10.2018 21:09,3
5.196.143.183,60,malware,22.07.2018 17:00,2
5.9.127.244,60,malware,21.10.2015 00:00,2
5.45.121.129,60,malware,15.10.2019 08:55,2
13.226.154.97,60,malware,06.12.2019 20:33,2
2.57.138.104,60,malware,05.11.2019 10:07,1
1.226.84.19,60,malware,29.03.2019 09:41,1
5.189.133.156,59,malware,25.08.2018 12:10,2
5.153.23.28,59,malware,19.03.2018 18:37,2
5.2.81.51,59,malware,13.12.2019 13:28,2
5.53.16.202,59,malware,13.12.2019 21:34,2
18.224.64.104,59,malware,06.02.2020 19:11,2
13.227.223.42,59,malware,27.02.2020 01:26,2
13.226.154.185,59,malware,03.12.2019 06:51,2
5.252.226.3,58,malware,02.02.2020 20:10,3
5.252.224.10,58,malware,02.02.2020 19:56,3
2.56.96.96,58,malware,26.01.2020 12:14,3
5.101.152.86,58,malware,29.05.2015 00:00,2
18.232.32.31,58,malware,07.11.2019 16:57,2
1.55.215.173,58,malware,02.08.2019 09:24,1
13.58.19.215,57,malware,05.11.2019 15:38,2
13.226.106.7,57,malware,24.08.2019 00:18,2
13.226.154.139,57,malware,18.11.2019 20:55,2
13.226.154.14,57,malware,18.11.2019 20:55,2
34.68.36.34,56,malware,10.02.2020 15:28,4
3.95.35.190,56,malware,12.02.2019 07:24,3
13.59.9.203,56,malware,27.02.2020 03:45,3
13.225.97.23,56,malware,27.02.2020 01:25,3
5.188.178.12,56,malware,11.02.2020 01:27,3
13.55.180.246,56,malware,23.01.2020 06:33,2
23.105.163.231,56,malware,30.08.2019 12:55,2
5.23.48.49,56,malware,12.08.2019 12:33,2
3.134.228.147,56,malware,27.02.2020 08:41,2
18.185.255.24,56,malware,27.02.2020 00:53,2
3.125.118.98,56,malware,27.02.2020 00:13,2
3.12.130.64,56,malware,26.02.2020 20:31,2
3.16.252.16,56,malware,26.02.2020 19:59,2
13.249.29.22,56,malware,19.02.2020 23:36,2
13.249.29.26,56,malware,19.02.2020 16:20,2
13.226.207.5,56,malware,10.02.2020 23:36,2
3.12.193.11,56,malware,08.02.2020 15:19,2
13.227.43.17,56,malware,06.02.2020 00:13,2
5.53.125.71,56,malware,10.01.2020 07:02,2
13.249.56.91,56,malware,06.12.2019 02:53,2
13.32.171.75,56,malware,27.11.2019 10:10,2
13.249.188.122,56,malware,25.04.2019 00:25,2
13.249.188.74,56,malware,24.04.2019 23:23,2
13.249.188.121,56,malware,24.04.2019 23:23,2
3.20.160.170,56,malware,26.02.2020 05:24,2
3.136.95.108,56,malware,26.02.2020 04:58,2
3.20.148.65,56,malware,25.02.2020 21:39,2
18.217.76.174,56,malware,25.02.2020 21:39,2
18.221.87.122,56,malware,25.02.2020 21:17,2
3.21.26.146,56,malware,25.02.2020 20:13,2
18.196.86.59,56,malware,22.08.2018 22:42,2
18.196.84.70,56,malware,27.02.2018 10:01,2
13.227.223.78,56,malware,27.02.2020 01:58,2
3.12.141.185,56,malware,25.02.2020 09:10,2
3.21.13.24,56,malware,24.02.2020 21:45,2
18.190.117.120,56,malware,24.02.2020 21:36,2
3.14.227.229,56,malware,24.02.2020 18:21,2
13.64.111.190,56,malware,23.02.2020 20:39,2
18.220.168.126,56,malware,18.02.2020 21:33,2
5.101.50.167,56,malware,17.02.2020 17:57,2
5.180.186.20,56,malware,04.01.2020 13:38,2
13.225.97.65,56,malware,27.02.2020 00:52,2
3.20.149.224,56,malware,24.02.2020 08:00,2
3.130.112.179,56,malware,24.02.2020 03:55,2
3.9.61.36,56,malware,23.02.2020 19:28,2
13.58.84.26,56,malware,23.02.2020 19:06,2
3.21.2.160,56,malware,23.02.2020 17:38,2
2.237.76.249,56,malware,09.01.2020 17:01,2
13.226.154.206,56,malware,04.12.2019 13:21,2
3.21.20.121,56,malware,23.02.2020 09:50,2
3.20.168.50,56,malware,22.02.2020 21:19,2
3.130.4.235,56,malware,22.02.2020 21:19,2
3.20.165.178,56,malware,08.02.2020 16:37,2
18.219.73.186,56,malware,02.12.2019 01:15,2
3.21.3.129,56,malware,22.02.2020 16:47,2
13.58.226.48,56,malware,22.02.2020 08:06,2
3.13.134.31,56,malware,22.02.2020 07:58,2
3.12.69.2,56,malware,20.02.2020 21:22,2
3.9.215.222,56,malware,20.02.2020 07:26,2
5.188.178.95,56,malware,11.02.2020 02:47,2
5.188.178.11,56,malware,11.02.2020 02:47,2
5.188.178.105,56,malware,11.02.2020 00:59,2
5.188.178.52,56,malware,11.02.2020 00:51,2
2.57.89.2,56,malware,30.07.2019 15:39,2
5.189.237.218,56,malware,26.01.2020 19:29,2
1.217.126.11,56,malware,14.01.2020 15:21,1
5.144.130.38,55,malware,20.01.2015 00:00,2
13.33.243.160,55,malware,06.02.2020 00:16,2
13.249.56.37,55,malware,06.12.2019 04:38,2
13.249.126.141,55,malware,06.02.2020 09:47,2
8.208.13.6,55,malware,10.09.2019 06:37,2
2.45.165.235,55,malware,07.02.2020 02:11,1
1.221.254.82,55,malware,11.01.2020 06:05,1
3.225.119.235,54,malware,11.12.2019 22:58,5
5.9.179.77,54,malware,16.04.2015 00:00,3
23.111.137.158,54,malware,24.09.2019 06:54,3
13.249.29.62,54,malware,19.02.2020 23:52,3
13.226.139.185,54,malware,17.02.2020 18:27,2
13.33.243.231,54,malware,06.02.2020 01:01,2
13.32.171.91,54,malware,27.11.2019 10:54,2
13.226.159.37,54,malware,18.02.2020 00:00,2
13.89.172.9,54,malware,13.02.2020 18:34,2
13.226.139.207,54,malware,12.02.2020 18:17,2
13.226.247.128,54,malware,27.11.2019 20:32,2
13.235.120.229,53,malware,07.02.2020 03:36,5
13.127.65.113,53,malware,13.02.2020 17:48,4
13.235.206.133,53,malware,13.02.2020 19:20,4
13.127.52.153,53,malware,13.02.2020 17:50,4
5.188.178.80,53,malware,11.02.2020 00:59,4
13.232.85.160,53,malware,11.02.2020 03:19,4
23.111.143.210,53,malware,04.03.2019 04:38,3
5.188.178.112,53,malware,11.02.2020 03:06,3
5.188.178.100,53,malware,11.02.2020 00:59,3
5.188.178.70,53,malware,11.02.2020 00:59,3
5.189.183.184,53,malware,02.10.2018 16:25,2
13.235.173.69,53,malware,18.02.2020 17:39,2
13.235.206.107,53,malware,18.02.2020 15:26,2
13.33.243.184,53,malware,06.02.2020 04:42,2
13.249.56.48,53,malware,06.12.2019 03:39,2
13.35.226.119,53,malware,01.02.2020 07:47,2
5.188.178.2,53,malware,11.02.2020 09:38,2
5.188.178.16,53,malware,11.02.2020 09:23,2
5.188.178.39,53,malware,11.02.2020 08:57,2
5.188.178.90,53,malware,11.02.2020 06:17,2
5.188.178.38,53,malware,11.02.2020 04:33,2
5.188.178.74,53,malware,11.02.2020 03:53,2
5.188.178.42,53,malware,11.02.2020 03:06,2
5.188.178.62,53,malware,11.02.2020 02:47,2
5.188.178.63,53,malware,11.02.2020 02:14,2
5.188.178.85,53,malware,11.02.2020 02:14,2
5.188.178.71,53,malware,11.02.2020 01:28,2
5.188.178.27,53,malware,11.02.2020 01:14,2
5.188.178.14,53,malware,11.02.2020 01:14,2
5.188.178.83,53,malware,11.02.2020 01:14,2
5.188.178.98,53,malware,11.02.2020 00:59,2
5.188.178.21,53,malware,11.02.2020 00:59,2
5.188.178.43,53,malware,11.02.2020 00:59,2
5.188.178.58,53,malware,11.02.2020 00:59,2
5.188.178.49,53,malware,11.02.2020 00:51,2
5.101.47.39,53,malware,16.01.2020 18:40,2
5.188.178.13,53,malware,11.02.2020 02:13,2
5.188.178.84,53,malware,11.02.2020 02:13,2
8.208.77.254,52,malware,01.02.2020 11:07,2
23.111.17.12,51,malware,15.10.2017 00:17,4
31.31.198.2,51,malware,12.12.2018 04:44,3
13.227.95.50,51,malware,06.02.2020 06:42,2
13.226.159.77,51,malware,17.02.2020 22:56,2
13.227.220.25,51,malware,10.02.2020 21:34,2
1.171.126.152,51,malware,26.02.2020 05:50,1
13.32.33.10,50,malware,11.02.2020 05:05,3
13.69.68.11,50,malware,30.01.2020 18:06,2
23.105.235.71,50,malware,21.10.2018 16:04,2
23.42.22.99,50,malware,11.02.2020 22:12,2
13.33.243.217,50,malware,06.02.2020 10:19,2
5.9.30.164,50,malware,12.10.2019 17:16,2
13.226.159.10,50,malware,17.02.2020 22:30,2
13.35.226.89,50,malware,01.02.2020 21:32,2
5.189.139.45,50,malware,21.11.2019 13:56,2
