kl_ip,kl_threat_score,kl_category,kl_first_seen,kl_popularity
3.217.8.118,60,malware,05.04.2020 17:27,5
3.232.194.193,60,malware,01.04.2020 00:56,5
34.203.49.65,60,malware,01.04.2020 00:56,5
34.224.160.47,60,malware,21.03.2020 11:54,5
34.231.228.237,60,malware,21.12.2019 20:02,5
34.195.102.220,60,malware,17.03.2020 02:10,5
5.45.75.248,60,malware,30.06.2018 18:07,4
13.33.232.41,60,malware,22.11.2017 21:09,4
13.33.232.19,60,malware,23.11.2017 04:05,4
13.33.232.78,60,malware,22.11.2017 22:07,4
13.33.232.114,60,malware,23.11.2017 00:21,4
13.33.232.124,60,malware,23.11.2017 02:35,3
13.35.39.94,60,malware,06.02.2020 05:10,2
13.226.175.132,60,malware,21.11.2019 09:55,2
13.226.175.40,60,malware,21.11.2019 02:36,2
8.208.10.42,60,malware,29.03.2020 17:47,2
13.226.175.13,60,malware,23.11.2019 11:47,2
13.35.218.46,60,malware,17.03.2020 08:26,2
13.226.185.108,60,malware,18.02.2020 02:44,2
13.33.232.193,59,malware,22.11.2017 22:07,3
5.189.133.156,59,malware,25.08.2018 12:10,2
5.196.143.183,59,malware,22.07.2018 17:00,2
14.102.148.13,59,malware,26.01.2015 00:00,2
5.9.127.244,59,malware,21.10.2015 00:00,2
5.230.65.20,59,malware,06.04.2020 11:31,2
13.226.175.134,59,malware,21.11.2019 02:36,2
13.226.175.71,59,malware,21.11.2019 01:40,2
13.224.226.6,59,malware,17.02.2020 22:56,2
13.226.175.112,59,malware,22.11.2019 10:30,2
2.56.96.96,58,malware,26.01.2020 12:14,3
13.89.172.22,58,malware,13.03.2020 19:21,3
5.101.118.111,58,malware,31.01.2020 11:47,2
5.39.6.24,58,malware,30.03.2020 18:41,2
13.225.18.128,58,malware,10.03.2020 22:36,2
13.226.201.97,58,malware,07.12.2019 06:11,2
13.226.201.60,58,malware,16.12.2019 04:38,2
13.226.175.74,58,malware,21.11.2019 22:36,2
13.226.175.61,58,malware,21.11.2019 10:06,2
13.226.175.138,58,malware,20.11.2019 21:43,2
13.226.175.14,58,malware,21.11.2019 03:14,2
13.224.226.141,58,malware,18.02.2020 01:40,2
13.226.175.161,57,malware,22.11.2019 17:06,2
13.33.54.87,57,malware,11.08.2018 17:14,2
3.133.14.144,56,malware,11.04.2020 03:25,4
3.22.88.16,56,malware,04.04.2020 03:32,3
13.226.173.71,56,malware,06.02.2020 15:19,3
3.137.4.33,56,malware,08.04.2020 09:10,3
8.12.16.58,56,malware,07.04.2020 14:57,3
13.225.245.215,56,malware,24.03.2020 20:37,3
13.35.118.45,56,malware,27.02.2020 00:53,3
13.224.226.104,56,malware,17.02.2020 23:19,3
3.17.63.69,56,malware,07.04.2020 04:12,3
3.135.169.215,56,malware,06.04.2020 15:02,3
3.22.72.247,56,malware,31.03.2020 14:54,3
8.208.78.124,56,malware,31.01.2020 02:30,3
3.21.151.163,56,malware,12.04.2020 04:19,2
3.136.147.207,56,malware,11.04.2020 20:12,2
13.58.62.5,56,malware,11.04.2020 19:27,2
5.101.51.102,56,malware,24.03.2020 09:51,2
3.22.102.13,56,malware,11.04.2020 06:29,2
3.20.253.27,56,malware,11.04.2020 06:07,2
3.21.188.208,56,malware,11.04.2020 03:25,2
3.22.142.165,56,malware,11.04.2020 03:25,2
3.22.4.2,56,malware,09.04.2020 21:39,2
3.21.141.254,56,malware,07.04.2020 02:53,2
13.225.196.54,56,malware,24.03.2020 20:39,2
13.225.210.121,56,malware,27.02.2020 03:08,2
1.255.226.231,56,malware,24.06.2019 06:37,2
3.21.202.4,56,malware,09.04.2020 21:46,2
13.236.86.92,56,malware,09.04.2020 20:28,2
13.33.73.201,56,malware,02.04.2020 06:53,2
13.249.89.171,56,malware,02.04.2020 02:23,2
13.225.87.45,56,malware,17.03.2020 09:40,2
13.226.175.203,56,malware,21.11.2019 15:32,2
5.101.51.24,56,malware,14.10.2019 11:32,2
3.22.135.7,56,malware,09.04.2020 18:06,2
3.22.135.248,56,malware,09.04.2020 04:57,2
3.22.144.182,56,malware,09.04.2020 03:38,2
3.14.38.171,56,malware,09.04.2020 03:38,2
3.22.34.94,56,malware,06.04.2020 02:33,2
3.18.49.219,56,malware,06.04.2020 02:06,2
13.224.196.130,56,malware,02.04.2020 02:47,2
13.225.65.183,56,malware,17.03.2020 10:31,2
13.226.37.106,56,malware,04.03.2020 02:50,2
13.225.210.31,56,malware,27.02.2020 01:40,2
3.130.229.215,56,malware,08.04.2020 20:29,2
3.133.218.145,56,malware,08.04.2020 15:05,2
3.18.233.2,56,malware,08.04.2020 11:33,2
3.13.122.7,56,malware,08.04.2020 06:21,2
3.22.138.161,56,malware,08.04.2020 04:26,2
3.22.38.148,56,malware,08.04.2020 01:00,2
3.136.164.198,56,malware,07.04.2020 11:43,2
3.22.30.236,56,malware,07.04.2020 10:54,2
3.13.29.215,56,malware,06.04.2020 13:41,2
3.21.49.232,56,malware,01.04.2020 00:02,2
13.226.37.110,56,malware,04.03.2020 05:27,2
3.21.138.136,56,malware,07.04.2020 09:57,2
3.130.253.70,56,malware,07.04.2020 02:59,2
3.16.92.104,56,malware,06.04.2020 20:44,2
3.22.20.226,56,malware,06.04.2020 20:32,2
3.21.142.0,56,malware,06.04.2020 20:32,2
5.23.48.210,56,malware,07.03.2020 05:07,2
13.226.175.82,56,malware,21.11.2019 10:30,2
8.208.78.141,56,malware,11.03.2020 21:23,2
13.226.173.10,55,malware,06.02.2020 00:16,3
13.35.118.38,55,malware,27.02.2020 01:26,3
13.225.196.101,55,malware,24.03.2020 20:37,2
13.226.175.126,55,malware,20.11.2019 22:05,2
5.252.229.74,55,malware,10.10.2019 16:21,2
8.208.11.233,55,malware,17.03.2020 20:29,2
13.225.217.88,55,malware,20.03.2020 05:00,2
13.225.87.211,55,malware,17.03.2020 08:26,2
13.224.226.60,55,malware,18.02.2020 08:51,2
13.226.139.207,55,malware,12.02.2020 18:17,2
13.35.199.79,55,malware,10.02.2020 23:01,2
13.225.41.32,55,malware,24.03.2020 20:26,2
13.224.226.22,55,malware,18.02.2020 00:28,2
13.224.226.206,55,malware,17.02.2020 23:53,2
13.226.219.121,55,malware,02.12.2019 23:39,2
13.224.226.61,55,malware,17.02.2020 23:18,2
5.196.1.128,54,malware,19.09.2019 03:56,4
13.33.232.139,54,malware,22.11.2017 22:11,4
13.33.232.216,54,malware,23.11.2017 04:07,4
5.9.179.77,54,malware,16.04.2015 00:00,3
13.32.171.134,54,malware,12.03.2020 22:17,3
13.32.171.63,54,malware,24.12.2019 11:39,3
13.32.171.14,54,malware,16.12.2019 22:18,3
13.32.171.96,54,malware,01.12.2019 04:03,3
13.226.175.8,54,malware,22.11.2019 13:08,3
13.35.39.211,54,malware,06.02.2020 01:14,3
5.101.152.86,54,malware,29.05.2015 00:00,2
13.58.19.215,54,malware,05.11.2019 15:38,2
5.101.152.95,54,malware,19.06.2015 00:00,2
13.35.190.227,54,malware,30.10.2018 21:17,2
13.33.73.204,54,malware,02.04.2020 02:23,2
13.225.245.116,54,malware,02.02.2020 19:45,2
13.32.171.49,54,malware,04.01.2020 19:56,2
13.249.62.104,54,malware,30.12.2019 07:41,2
13.249.62.42,54,malware,06.12.2019 10:42,2
13.226.175.212,54,malware,24.11.2019 16:47,2
13.226.175.65,54,malware,21.11.2019 18:55,2
13.226.175.114,54,malware,21.11.2019 11:05,2
13.226.175.119,54,malware,21.11.2019 10:28,2
13.226.175.216,54,malware,21.11.2019 00:32,2
13.226.175.19,54,malware,21.11.2019 12:11,2
13.226.175.129,54,malware,21.11.2019 02:34,2
13.226.175.122,54,malware,20.11.2019 22:22,2
13.224.196.152,54,malware,02.04.2020 08:51,2
13.224.196.203,54,malware,02.04.2020 02:14,2
13.225.196.100,54,malware,24.03.2020 21:50,2
13.225.41.20,54,malware,24.03.2020 20:37,2
13.225.65.117,54,malware,17.03.2020 08:32,2
13.226.37.155,54,malware,04.03.2020 09:57,2
13.225.210.94,54,malware,27.02.2020 01:28,2
13.224.226.159,54,malware,18.02.2020 04:04,2
13.224.226.195,54,malware,18.02.2020 01:11,2
13.35.199.133,54,malware,11.02.2020 00:59,2
13.249.62.210,54,malware,06.12.2019 07:05,2
13.33.232.121,54,malware,22.11.2017 22:07,2
13.33.232.30,54,malware,22.11.2017 21:09,2
13.33.232.76,54,malware,22.11.2017 21:09,2
13.225.87.210,54,malware,20.03.2020 12:18,2
13.35.39.163,54,malware,06.02.2020 14:04,2
13.226.139.117,54,malware,07.12.2019 20:42,2
13.33.232.179,54,malware,22.11.2017 23:10,2
13.225.18.131,54,malware,10.03.2020 22:26,2
13.35.39.145,54,malware,06.02.2020 18:52,2
5.56.35.6,53,malware,23.05.2018 15:01,2
13.126.148.59,53,malware,02.04.2020 07:36,2
5.9.247.217,53,malware,16.11.2019 09:36,2
13.225.196.53,53,malware,24.03.2020 20:26,2
13.224.226.185,53,malware,17.02.2020 22:58,2
13.226.175.58,53,malware,21.11.2019 21:27,2
13.226.175.87,53,malware,21.11.2019 14:33,2
13.226.175.166,53,malware,21.11.2019 14:33,2
13.226.175.200,53,malware,21.11.2019 09:11,2
13.226.175.157,53,malware,21.11.2019 06:01,2
13.226.175.34,53,malware,25.11.2019 17:45,2
13.226.175.80,53,malware,22.11.2019 19:53,2
13.226.175.204,53,malware,20.11.2019 22:05,2
1.179.184.158,53,malware,09.01.2019 20:57,2
13.226.164.81,53,malware,02.04.2020 02:23,2
13.226.164.73,53,malware,02.04.2020 02:14,2
13.225.196.154,53,malware,24.03.2020 22:45,2
13.249.89.104,53,malware,06.02.2020 00:13,2
13.226.139.73,53,malware,08.12.2019 02:19,2
13.249.62.84,53,malware,07.12.2019 08:17,2
13.234.60.249,53,malware,29.03.2020 19:48,2
13.35.39.159,53,malware,06.02.2020 06:24,2
13.225.245.45,53,malware,24.01.2020 07:28,2
5.188.9.81,53,malware,27.03.2020 18:25,2
13.234.74.70,53,malware,27.03.2020 11:42,2
13.235.231.89,53,malware,17.03.2020 11:09,2
13.127.245.240,53,malware,19.03.2020 22:18,2
1.0.187.145,53,malware,02.04.2020 07:11,1
5.101.152.208,52,malware,06.09.2018 10:52,3
13.35.199.36,52,malware,11.02.2020 10:09,3
13.226.175.33,52,malware,21.11.2019 10:36,3
5.101.152.42,52,malware,20.01.2015 00:00,2
13.66.138.104,52,malware,11.04.2020 03:41,2
13.71.170.130,52,malware,28.10.2019 13:35,2
13.78.184.89,52,malware,22.10.2018 22:33,2
13.85.31.243,52,malware,23.02.2018 22:51,2
5.101.127.51,52,malware,16.07.2019 17:04,2
13.226.175.155,52,malware,23.11.2019 12:48,2
13.33.232.152,52,malware,23.11.2017 17:06,2
13.226.175.115,52,malware,22.11.2019 20:33,2
13.35.127.71,52,malware,31.10.2018 02:57,2
13.227.198.5,52,malware,06.02.2020 00:16,2
1.55.215.173,52,malware,02.08.2019 09:24,1
5.57.226.202,51,malware,21.01.2015 00:00,4
13.226.173.90,51,malware,25.02.2020 21:17,3
13.249.62.70,51,malware,19.12.2019 07:13,2
5.2.85.61,51,malware,15.05.2015 00:00,2
5.196.184.13,51,malware,27.12.2019 06:46,2
13.226.175.59,51,malware,21.11.2019 02:34,2
13.226.175.221,51,malware,20.11.2019 23:20,2
13.226.175.62,51,malware,20.11.2019 21:42,2
13.225.87.83,51,malware,17.03.2020 08:28,2
13.226.139.25,51,malware,03.12.2019 04:23,2
13.33.232.21,51,malware,22.11.2017 22:07,2
13.224.196.185,51,malware,02.04.2020 09:52,2
13.35.218.113,51,malware,17.03.2020 07:57,2
13.226.185.99,51,malware,29.11.2019 03:50,2
13.224.226.127,50,malware,17.02.2020 22:59,3
5.135.93.74,50,malware,30.07.2019 07:55,2
13.225.196.197,50,malware,24.03.2020 20:26,2
13.225.245.54,50,malware,31.01.2020 03:21,2
13.226.175.150,50,malware,28.11.2019 12:08,2
13.226.175.23,50,malware,25.11.2019 14:33,2
13.226.175.20,50,malware,21.11.2019 02:37,2
13.224.196.186,50,malware,02.04.2020 06:53,2
13.226.175.151,50,malware,24.11.2019 23:54,2
13.33.232.9,50,malware,22.11.2017 22:07,2
13.224.196.135,50,malware,02.04.2020 04:40,2
13.225.245.135,50,malware,24.03.2020 21:06,2
13.224.8.3,50,malware,11.02.2020 16:38,2
13.225.245.191,50,malware,24.03.2020 21:17,2
13.225.87.174,50,malware,17.03.2020 23:05,2
13.224.226.176,50,malware,17.02.2020 23:53,2
13.33.232.178,50,malware,23.11.2017 04:05,2
13.224.226.133,50,malware,18.02.2020 15:03,2
