kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
1E0170C702217795000DC744850FA12D3B331EFE,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
F3E1E6A928F033E1F9C7687BCDB789D30DF24FC7,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
357CC09731EC01150B25C6F2B2FAD4EC7BDCD838,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
2441310D3537351BEA3AB64A42248B7E9D5D675E,63,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
5C31882528A846005F0E3C72D7C66AE46E35E472,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
94B5C74539C6F72B07E6F95843E1EC88037E00DF,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
76DC602712C5AF526D5CD06674E7F4D031C0C24B,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
27FB48558A7651BDC834A3674132080FA508AC17,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,63,malware,22.11.2019 03:32,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,63,malware,22.11.2019 03:32,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
44917424B0EADFE990939EDE7CD1EB98CB08F75E,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
AE890315A3C729ECC290F04F65F7EEC41FB75F97,63,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,63,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,63,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
81E388EDB19E49E69FEC19FC59E33530B9DAC800,63,malware,10.04.2020 20:24,2,HEUR:Trojan-Downloader.Script.Generic
21ACE88A12D2BBB2704D1BEAF5D683047CD2155C,63,malware,10.04.2020 20:24,2,HEUR:Exploit.MSOffice.CVE-2017-8570.a
C90ABC17D71664D9E0A4947EE552721E802D26DE,63,malware,10.02.2020 22:29,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,62,malware,21.11.2019 10:08,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,62,malware,21.11.2019 10:08,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
DA38CEF02B524AB2E998E6368A6110393563CF41,62,malware,21.11.2019 02:34,2,HEUR:Trojan.Script.Generic
AB3B9FA1FCA707D834AF4A16E5069E6A71F31484,62,malware,10.04.2020 04:57,2,HEUR:Trojan.Script.Generic
2B1DF2A7CE13CFB4D372E8BC6D4DC795F453A922,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
4A2C68CAA3ABDB09D3449921BA2F1D96542A9401,62,malware,10.04.2020 04:57,2,HEUR:Hoax.Script.Loss.gen
91152C2BC9D8C69C0FA5B8A5485D98FE65DECB4C,62,malware,10.04.2020 04:57,2,HEUR:Trojan.Script.Generic
46F3178CAD42FBDEEA1B43D5DE9C4E111D3F513A,61,malware,23.11.2017 04:10,2,HEUR:Trojan-PSW.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,61,malware,21.11.2019 10:36,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,61,malware,21.11.2019 10:36,2,HEUR:Trojan.Script.Generic
A1F862664E0F7ABBA838508B509E7D55D7E737D6,60,malware,23.11.2017 04:05,4,HEUR:Trojan.Script.Generic
A3BF9074926A348B698C5AAC57E9352F637326A6,60,malware,22.11.2017 22:07,4,HEUR:Trojan.Script.Miner.gen
A236528B01C83CDC07E9D3FBCFD41E3470EC3FB2,60,malware,21.11.2019 09:55,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,60,malware,21.11.2019 09:55,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
44917424B0EADFE990939EDE7CD1EB98CB08F75E,60,malware,21.11.2019 02:36,2,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
408961FC89C4E20106B7BD66811AE80B6FDA4C70,60,malware,23.11.2019 11:47,2,HEUR:Trojan.Script.Generic
2836B7F7EB4EFEDF447A5E01648046049EC2AABA,59,malware,22.07.2018 17:00,2,HEUR:Trojan.Script.Miner.gen
